url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/border-collie-x-bearded-collie-female-pup/1508654923,1508654923,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£650,Stirling,Border Collie,Female,8 months,Now,Yes,Yes,No,Yes,No,Yes,lorna,4 days ago,"Skye Young border collie cross bearded collie female Lovely nature, great with adults kids and other animals All up to date with vet, microchipped jagged and regularly wormed and flead Looking for a loving family home"
https://www.gumtree.com/p/dogs/bordernese-puppy-border-collie-and-bernese-mountain-dog-12-weeks-old-dob-17-10-25-/1508550020,1508550020,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,200","Porth, Rhondda Cynon Taf",Bernese Mountain Dog,Female,3 months,Now,Yes,Yes,No,Yes,No,Yes,Delyth,2 weeks ago,"Bordernese Puppy - female (Border Collie and Bernese Mountain Dog) - 12 weeks old (DOB 17/10/25) A very sad and reluctant sale of our recently purchased Bordernese puppy. She's a healthy 11kg and has lovely colouring - a complete symmetry of colour; predominately black but with white and ginger markings and has the floppiest ears and biggest paws!!! Bought on the 2nd January from a licenced breeder in Carmarthen (Malolgi Kennels - E.M. Roberts) (licence number: LAB107) - we can provide contact details for the breeder if necessary for clarification or you can easily find this information online. We spent months and months choosing the right puppy and right seller, but unfortunately due to our son having allergic reactions and our elderly cat becoming stressed and ill we have had to make the decision to rehome Bailey. Despite this hard decision we've decided to do it sooner rather than later before Bailey becomes to attached to us and it becomes harder for her to resettle in a new home. She came from a litter of 8 puppies and we saw Mam and Dad and the remaining litter and received a contract which the new buyer can have showing that the parents had a health check before breeding and the puppy received a health check prior to our purchasing. We saw the family that raised her and the lovely conditions they lived in. in addition to breeding dogs, they have a working farm where they breed and show livestock and clearly loved their animals. She has been microchipped and her vaccines and worming and flea treatment were up to date when we purchased her and Bailey will have her final booster injection on the 14/01/2026. She's very loving and has a lovely temperament and is very intelligent. She loves cuddles We've been working hard as a family to train Bailey and she's been taught to sit, lay down, wait, get down, and is well on the way to be toilet trained. She loves to play and has her favourite toys (which we'll provide of course) but also loves her down time. She is good at relaxing and sleeping during the day when put on her bed and at night now sleeps right through to the morning. She enjoys time in the garden, running around and exploring. She isn't bothered by loud noises; piano and musical instruments, hoovering, drilling, knocks on the door etc. she just ignores them and gets on with whatever she was doing. She's definitely not a 'barky' dog. She's loves her food and is primarily fed on Bergess Supa Dog Puppy (we'll provide any remaining food), but has been introduced to mince and also carrots and apples which are great for the teething. She also loves peanut butter on a Licky Mat. This a very reluctant and sad decision and sale; we've always wanted a puppy/dog as we're an outdoor family, but at the moment our son's health must take priority and it's important that Bailey has a loving family that can give her all the love and attention she deserves. We paid £1500 just 2 weeks ago and good £400+ on bedding, equipment, food, toys, injections etc. However to ensure a quick rehoming for Bailey to reduce any stress we are asking only £1200 which will include all of the following as well: All remaining Bergess dog food (we've only just bought a huge 12.5kg bag) lots of treats Collar, harness, lead and car seat harness 2 large beds All her toys etc. Sheet/towels with her smell to help her resettle You'll be given a copy of the contract we had from the licenced breeder we purchased Bailey from and her vaccination record and diet/health plan - and a contract/receipt of sale from us. You're welcome to visit Bailey here and see her in her new environment and we can answer any questions you may have. Just like you'll want to see our loving home before making a decision; we're absolutely gutted and feel really guilty and will only sell if we also feel happy and confident that Bailey will be loved and cared for. I hope this provides lots of initial information, but please do get back in touch with any questions or if you would like to come around and see Bailey. We're based in Porth, CF39 9AB Many thanks Delyth and David"
https://www.gumtree.com/p/dogs/boxer-x-cane-corso-/1508754383,1508754383,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£700,Bridgend,Mixed Breed,Mixed Litter,9 weeks,Now,Yes,No,No,Yes,No,Yes,stacey,2 days ago,"Ready Now 1 Boy and 4 girls left!!! Mum is a pedigree KC registered Boxer and dad is a pure bread Cane Corso, both dogs are my family pets. The puppies are chunky, healthy and full of fun. All pups have been treated for fleas and wormed up to date and ready to go to their new homes now. They are currently 8 weeks old and were born on Nov 18th. Viewing welcome anytime, please call x0x7x3x9x2x5x4x2284"
https://www.gumtree.com/p/dogs/british-bulldog-/1508742110,1508742110,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£700,Dundee,English Bulldog,Male,21 months,Now,Yes,Yes,No,Yes,No,Yes,William,1 week ago,28month British bulldog great with kids and other dogs when he is used to them knows his basic commands sit stay
https://www.gumtree.com/p/dogs/british-bulldog/1502388213,1502388213,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,"£1,000","Docklands, London",English Bulldog,Male,4 years,Now,Yes,Yes,No,Yes,No,Yes,lisa,2 days ago,Here is my British bulldog bully he was 4 years old in june he lives in the garden so his not house trained his a lovely boy friendly with kids i have 2 kids aged 5 and 3 selling due change in family circumstances £1000
https://www.gumtree.com/p/dogs/bull-dog-/1508244978,1508244978,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£450,"Bexhill-on-Sea, East Sussex",English Bulldog,Male,2 weeks,in 6 weeks,Yes,Yes,No,No,No,Yes,gaz,6 days ago,A 2 year old male too strong for its owner and medical reasons too Good with children and dogs no paperwork
https://www.gumtree.com/p/dogs/bull-greyhound-puppies-/1507592258,1507592258,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£300,"Hull, East Yorkshire",Mixed Breed,Mixed Litter,7 weeks,in 1 week,Yes,No,No,Yes,No,Yes,Courtney,11 days ago,Bull grey hound pups Litter of 10 4 boys 6 girls ready 27th January will come microchipped flead and wormed Mum is grey greyhound Dad is brindle bully £50 NON REFUNDABLE DEPOSIT welcome to come view! Will all be getting braught up around my own children also from ages 2 and 10 Boys £300 Girls £350
https://www.gumtree.com/p/dogs/bull-greyhound-puppies/1507997396,1507997396,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£500,"Brandon, County Durham",Mixed Breed,Mixed Litter,7 weeks,in 3 weeks,Yes,No,No,Yes,No,Yes,Ellen,1 week ago,"Beautiful Grey Bullhound Puppies for Sale.... We have a stunning litter of Grey Bullhound puppies looking for their forever homes. Born on 27th November, these puppies have been raised in a loving family environment and are well socialised. -Both mum and dad are well-loved family pets and can be seen with the puppies. -3 dogs and 4 bitches available -Will be up to date with worming and flea treatment -Microchipped -Ready to be rehomed from 5th February -Happy, healthy, and full of character -£575 each there will be a £70 non refundable deposit"
https://www.gumtree.com/p/dogs/bull-staff-pups-/1508576831,1508576831,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£350,"Millisle, County Down",Staffordshire Bull Terrier,Female,3 months,Now,Yes,Yes,No,Yes,No,Yes,Natasha,6 days ago,3 beautiful girls looking their forever home. One all black with white chest One whtie/black spots One black with stripe on forhead and white paws Born on 24 September 4 month's old Toilet/house trained Crete trained from 10 weeks old sitting to commands very smart lovable affectionate wee pups Thriving and full of love and energy. Mum and Dad can be seen. Dad is the all white
https://www.gumtree.com/p/dogs/bullcross-/1508692194,1508692194,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£200,"Rotherham, South Yorkshire",Mixed Breed,Mixed Litter,7 weeks,in 2 weeks,Yes,No,No,No,No,No,Patricia,3 days ago,"We have beautiful pups, 4 girls and 2 boys, some ready to go to their forever homes. Please don't hesitate to message for pictures or with any questions."
https://www.gumtree.com/p/dogs/bulldog-x-basha-basset-x-shar-pei-puppies-/1508618796,1508618796,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£800,"Norwich, Norfolk",Old Tyme Bulldog,Mixed Litter,5 weeks,in 5 weeks,Yes,Yes,No,Yes,No,Yes,Ashley,5 days ago,"Sire (Dad) is Olde Tyme Bulldog, Dam (Mum) is a Basha - Her Mum was a pure Basset Hound and her Dad was a pure black Shar Pei. These are family pets and the pups have been raised and handled within our home, parents can be viewed. Litter of 8 beautiful pups born on 11th of December. Ready for their homes on 5th February at the earliest (8 weeks), although we are happy to keep with their Mum and siblings until 10 weeks. All will be vet checked, microchipped and have at least first vaccination. All responses will be viewed after 17.00 so please be patient to hear back in the evening. We are not taking deposits so will be putting together a waiting list in order of responses. Yellow Collar: Tan and White Female Pink Collar: Tan and White Female Purple Collar: Tri Colour - Brindle, Tan and White -Mottled Female Red Collar: Black and Tan Male Green Collar: Tri Colour - Chocolate, Tan and White Male (Now reserved for family member) Orange Collar: Black and Tan Male Blue Collar: Tri Colour, Grey, Tan and White - Mottled Male Black Collar: Tan with dark highlights Male"
https://www.gumtree.com/p/dogs/burt-for-sale-a-good-old-chap/1508294643,1508294643,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£450,"Bishopsworth, Bristol",Australian Silky Terrier,Male,10 years,Now,Yes,Yes,No,Yes,Yes,Yes,Maranatha,13 days ago,"He loves to talk and howl when you talk to him!he's quite fun to be around,he loves walks and his toys!but don't let him off the lead due to his large prey drive,if burtie gertie(his fav nickname) has a toy,do not try taking it as he is slightly possessive over his toys and will bite.he has to be an only dog,and isn't good with other animals,not good with young kids,good with teens,don't touch his food,due to food aggression and resource guarding,other than that he's a funny,loving energetic dog for a family,and or single owner!"
https://www.gumtree.com/p/dogs/buy-german-shepherd-for-sale/1508688597,1508688597,Our site will be temporarily unavailable between 01:00 and 04:00 on the 21st. We apologise for any inconvenience.,£150,Manchester,German Shepherd,Male,16 months,Now,Yes,Yes,No,Yes,No,Yes,Andrew,3 days ago,2 1/2-year-old German shepherd for sale as soon as possible he is good with kids he needs a home without cat and he would prefer to be the only dog he is good on the lead he is been injected you will need to change his chip over he is very soft and playful if you are interested please message me thank you
